ID,팔로워,팔로우,업로드 날짜,업로드 시간,장소 태그 여부,계정 태그 여부,해시태그,사진 이름,좋아요 수
xxprinxe,216,184,2021-06-09,13:55:31,0,0,"['gngarp9', 'weathering', 'airsoft', '에어소프트', '좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_11.png,17
xxprinxe,216,184,2021-06-09,11:08:44,0,0,"['좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_12.png,7
xxprinxe,216,184,2021-06-06,18:09:25,0,0,"['에어소프트', '좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_13.png,8
xxprinxe,216,184,2021-06-06,14:09:27,0,0,"['좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_14.png,10
xxprinxe,216,184,2021-06-06,12:13:19,0,0,"['에어소프트', '좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_15.png,6
xxprinxe,216,184,2021-06-05,21:22:04,0,0,"['좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_16.png,7
xxprinxe,216,184,2021-06-05,20:54:40,0,0,"['좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_17.png,9
xxprinxe,216,184,2021-06-03,11:24:31,0,0,"['좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_18.png,13
xxprinxe,216,184,2021-06-01,10:50:04,0,0,"['에어소프트', '좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_19.png,12
xxprinxe,216,184,2021-05-31,22:24:21,0,0,"['에어소프트', 'airsoft', '좋반', '좋아요', '셀피', '셀스타그램', '얼스타그램', 'selfie', '셀카', '맞팔', '선팔', '선팔하면맞팔', '맞팔환영', '데일리룩', '코디', '패션', '패션스타그램', '훈남', '20대', 'l4l', 'f4f', 'selfie']",xxprinxe_20.png,7
